"S2","S1","Vj.fit","se","Vj.s1","se.s1","od.m.x","od.sd.x","Vj.s2","se.s2","od.m.y","od.sd.y","Vj.pred","Vj.pred.se","xt","f.fitted","upper.f.fitted","lower.f.fitted","f.pred","upper.f.pred","lower.f.pred"
"M","T",5.57493264826994,0.415936064740689,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,4.66709094530616,0.275923822472748,3.27272727272727,0.999999770639462,0.999999982796456,0.999997003320421,0.999996215284965,0.999999309152897,0.999979521293131
"P","P",0.184832622968474,0.01983947055431,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.0280572483282068,3.27272727272727,0.12351974402147,0.167975251473281,0.082733843180489,0.12351974402147,0.187099546447562,0.0673413399066949
"P","S",0.790451884248397,0.0227637951910909,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.701072877867313,0.134561876946013,3.27272727272727,0.730081656459163,0.757786397223109,0.699727032923166,0.667857139515161,0.825534690323154,0.412871080242708
"P","T",3.13964187734323,0.191830583687213,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,3.9251520757474,0.265831008936709,3.27272727272727,0.999611254908187,0.999876913051714,0.998787453674676,0.999963491276081,0.999992786584474,0.999818139191585
"S","S",1.21731313276615,0.133091299998755,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.188219521492106,3.27272727272727,0.907237644394558,0.954396362919647,0.817076821022755,0.907237644394558,0.966250952289709,0.760613396051724
"S","T",5.452185456884,0.504923809215251,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,4.44139233064624,0.29662402946456,3.27272727272727,0.999999664400436,0.999999985522982,0.999992459601375,0.999992437738577,0.999998779340046,0.999953881831735
"T","T",7.66547152852633,0.265089646573444,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.374893373428854,3.27272727272727,0.999999999667892,0.999999999937528,0.999999998242295,0.999999999667892,0.999999999968766,0.999999996499989
"C","C",0.217480404291784,0.0157541619036859,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0222797494280141,3.39393939393939,0.169156591771368,0.207485785946255,0.132270748537404,0.169156591771368,0.223622177174318,0.117601324599536
"C","E",0.118407044972418,0.00741942590072597,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.128393037732177,0.0189126428768667,3.39393939393939,0.0620530514057182,0.0760794780576768,0.0490425863207101,0.0713887834818164,0.110238664161233,0.0385908527113294
"C","M",0.988512062582894,0.0357302860722967,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.943095383188889,0.078164113919539,3.39393939393939,0.847963840408625,0.874063054200048,0.81702508324776,0.828904183508647,0.886637065961545,0.745888714448641
"C","P",0.160993943808967,0.0110808157067886,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.201156513630129,0.0253337365811457,3.39393939393939,0.104588289031162,0.129070230295306,0.0815960089759383,0.149818680021203,0.210981635171893,0.093481657505212
"C","S",0.710885540380914,0.0179965581112947,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.717396768528968,0.134020475124685,3.39393939393939,0.694314339483064,0.719781871096784,0.666959471407127,0.699059322407055,0.846737257369121,0.450535509237682
"C","T",3.60081393827509,0.22124759219211,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,3.94147596640906,0.265557365436775,3.39393939393939,0.999934871089635,0.999983846155075,0.999740802134077,0.999977712660243,0.999995864673538,0.999881770590385
"E","E",0.0393056711725707,0.0104639592554802,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0147982730952196,3.39393939393939,0.0081448105105173,0.0182547562797162,0.00186617002608602,0.0081448105105173,0.0234317399211059,0.000531142236456783
"E","M",0.88469217783498,0.024727676759557,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.854008016629283,0.0772717900066995,3.39393939393939,0.801238481831989,0.824903588703469,0.774771694702293,0.785162218459488,0.855742179820957,0.685841842320858
"E","P",0.109934527346908,0.0133150806811061,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.112069147070522,0.022429869263455,3.39393939393939,0.054491182402863,0.0793420733693228,0.0331765489059028,0.0563637671186067,0.100248654983489,0.0223784096599502
"E","S",0.630504551677014,0.0358923511332829,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.628309401969361,0.133502017133297,3.39393939393939,0.630537162755918,0.687955183731734,0.565187600437333,0.628657510720385,0.806549120826635,0.346838349334953
"E","T",3.74927846446143,0.239215690875848,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,3.85238859984945,0.265296089612594,3.39393939393939,0.999959150571386,0.999990993529688,0.999817318065614,0.999970478429347,0.999994500149282,0.999844130977688
"M","M",1.66871036208599,0.0765600097148578,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.108272204074168,3.39393939393939,0.97687536287379,0.98517498695733,0.964148676056689,0.97687536287379,0.987687880871672,0.95709561917096
"M","P",0.950036785518686,0.0373289538410525,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.926771492527234,0.0790888088127167,3.39393939393939,0.831950681567342,0.861741564112006,0.796475568081994,0.821542620674572,0.882165294330295,0.734263999869062
"M","S",1.40477439100873,0.0708902852441646,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.44301174742607,0.153540643553744,3.39393939393939,0.950975859470523,0.967173072849532,0.927296332566666,0.95597364425272,0.981729174939443,0.897224938005906
"M","T",5.57493264826994,0.415936064740689,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,4.66709094530616,0.275923822472748,3.39393939393939,0.999999879209707,0.999999991807054,0.999998254934267,0.99999777571995,0.999999620175132,0.999987135592499
"P","P",0.184832622968474,0.01983947055431,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.0280572483282068,3.39393939393939,0.130973737699368,0.177610569094836,0.0879810946601012,0.130973737699368,0.197605575340045,0.0716999649867748
"P","S",0.790451884248397,0.0227637951910909,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.701072877867313,0.134561876946013,3.39393939393939,0.748191695330051,0.775191004105141,0.718446323997289,0.687046611210823,0.840522435912777,0.430734322409925
"P","T",3.13964187734323,0.191830583687213,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,3.9251520757474,0.265831008936709,3.39393939393939,0.999725333868524,0.999916958754051,0.999102855999141,0.999976533822163,0.999995651650962,0.999875373330754
"S","S",1.21731313276615,0.133091299998755,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.188219521492106,3.39393939393939,0.917593545687207,0.960731641719257,0.832426218869993,0.917593545687207,0.971314964526325,0.777937494789459
"S","T",5.452185456884,0.504923809215251,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,4.44139233064624,0.29662402946456,3.39393939393939,0.999999820617886,0.999999993151432,0.999995446589897,0.99999543286634,0.999999313772265,0.999970080746249
"T","T",7.66547152852633,0.265089646573444,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.374893373428854,3.39393939393939,0.999999999864183,0.99999999997604,0.999999999233542,0.999999999864183,0.999999999988335,0.999999998432697
"C","C",0.217480404291784,0.0157541619036859,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0222797494280141,3.51515151515152,0.178499296921119,0.218468740500209,0.139888047011298,0.178499296921119,0.235250414584227,0.124490730731078
"C","E",0.118407044972418,0.00741942590072597,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.128393037732177,0.0189126428768667,3.51515151515152,0.0659527643604276,0.080771082308265,0.0521830541206441,0.0758185183863932,0.116753460219221,0.041102707239139
"C","M",0.988512062582894,0.0357302860722967,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.943095383188889,0.078164113919539,3.51515151515152,0.861421010345209,0.886152194759015,0.831849022139556,0.843233414669187,0.897986257006088,0.763000445580954
"C","P",0.160993943808967,0.0110808157067886,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.201156513630129,0.0253337365811457,3.51515151515152,0.110811299658533,0.136530791404443,0.0865919016297716,0.158275203244378,0.222106640671933,0.0991200117632403
"C","S",0.710885540380914,0.0179965581112947,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.717396768528968,0.134020475124685,3.51515151515152,0.712470615005482,0.737480344043102,0.685490046719679,0.717138512656299,0.860253607093178,0.468439018389701
"C","T",3.60081393827509,0.22124759219211,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,3.94147596640906,0.265557365436775,3.51515151515152,0.999956516308165,0.999989775299069,0.999817470871656,0.999985718655222,0.999997514703719,0.999919230852397
"E","E",0.0393056711725707,0.0104639592554802,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0147982730952196,3.51515151515152,0.00870958081064299,0.0194885378948351,0.0019988932949182,0.00870958081064299,0.0249985656925472,0.00056931285287154
"E","M",0.88469217783498,0.024727676759557,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.854008016629283,0.0772717900066995,3.51515151515152,0.816666082338532,0.839403450969416,0.791084011616123,0.801145413013704,0.868813771512039,0.704126680602014
"E","P",0.109934527346908,0.0133150806811061,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.112069147070522,0.022429869263455,3.51515151515152,0.0579526303589327,0.0842141162037872,0.035355667178726,0.0599345131416836,0.106244995591407,0.0238779369028468
"E","S",0.630504551677014,0.0358923511332829,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.628309401969361,0.133502017133297,3.51515151515152,0.649390244886421,0.706209033251265,0.584158168493262,0.647522040687748,0.821780268781515,0.362527594193867
"E","T",3.74927846446143,0.239215690875848,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,3.85238859984945,0.265296089612594,3.51515151515152,0.999973210485547,0.999994424758044,0.999873084951865,0.999980878691231,0.999996658674964,0.99989237510263
"M","M",1.66871036208599,0.0765600097148578,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.108272204074168,3.51515151515152,0.980536640809703,0.987747044479501,0.969273192096086,0.980536640809703,0.989900479450456,0.962952095769188
"M","P",0.950036785518686,0.0373289538410525,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.926771492527234,0.0790888088127167,3.51515151515152,0.846147165735394,0.874503252000902,0.812073817593335,0.836182650206993,0.893784148371165,0.751652247544956
"M","S",1.40477439100873,0.0708902852441646,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.44301174742607,0.153540643553744,3.51515151515152,0.957430758775774,0.971968026798421,0.935809908703213,0.961942237376165,0.984769757819289,0.907905238941141
"M","T",5.57493264826994,0.415936064740689,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,4.66709094530616,0.275923822472748,3.51515151515152,0.999999936460271,0.999999996102773,0.999998984939447,0.999998694264053,0.999999791412517,0.999991927754109
"P","P",0.184832622968474,0.01983947055431,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.0280572483282068,3.51515151515152,0.138527656412659,0.18732820840951,0.0933243227394994,0.138527656412659,0.208180279502069,0.0761471628469378
"P","S",0.790451884248397,0.0227637951910909,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.701072877867313,0.134561876946013,3.51515151515152,0.765245653712855,0.791490479896518,0.736171543055557,0.705313870873868,0.854332034536602,0.448302888224417
"P","T",3.13964187734323,0.191830583687213,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,3.9251520757474,0.265831008936709,3.51515151515152,0.99980614273444,0.999944036649683,0.999336908241337,0.99998493363422,0.999997381695242,0.999914687310695
"S","S",1.21731313276615,0.133091299998755,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.188219521492106,3.51515151515152,0.926853852636877,0.966216840640859,0.846601760200103,0.926853852636877,0.975641277367113,0.794151952766767
"S","T",5.452185456884,0.504923809215251,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,4.44139233064624,0.29662402946456,3.51515151515152,0.999999904228122,0.999999996763963,0.999997253423019,0.999997244830528,0.999999614657272,0.999980611185843
"T","T",7.66547152852633,0.265089646573444,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.374893373428854,3.51515151515152,0.999999999944523,0.999999999990821,0.999999999666174,0.999999999944523,0.999999999995649,0.999999999298986
"C","C",0.217480404291784,0.0157541619036859,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0222797494280141,3.63636363636364,0.187918244580294,0.229499119580189,0.147596890046342,0.187918244580294,0.246910404447957,0.131473971010394
"C","E",0.118407044972418,0.00741942590072597,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.128393037732177,0.0189126428768667,3.63636363636364,0.0699317947889078,0.0855495089643115,0.0553931649721353,0.0803328839862207,0.123362354791554,0.0436743134562961
"C","M",0.988512062582894,0.0357302860722967,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.943095383188889,0.078164113919539,3.63636363636364,0.873777611842241,0.897156922287278,0.845579016449445,0.856463381936568,0.908268129429391,0.779101651537215
"C","P",0.160993943808967,0.0110808157067886,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.201156513630129,0.0253337365811457,3.63636363636364,0.117128192866693,0.144083591197082,0.0916768038011406,0.166817621261278,0.233275845301534,0.104850719933806
"C","S",0.710885540380914,0.0179965581112947,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.717396768528968,0.134020475124685,3.63636363636364,0.729712524754123,0.754214347187487,0.703164340065429,0.734293675674792,0.872669173786448,0.485988439059006
"C","T",3.60081393827509,0.22124759219211,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,3.94147596640906,0.265557365436775,3.63636363636364,0.99997099751366,0.999993534913487,0.999871590210482,0.999990858225058,0.999998507927885,0.999944877956207
"E","E",0.0393056711725707,0.0104639592554802,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0147982730952196,3.63636363636364,0.00929138935065743,0.0207563210083181,0.00213596786235259,0.00929138935065743,0.0266068806025046,0.000608776323306692
"E","M",0.88469217783498,0.024727676759557,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.854008016629283,0.0772717900066995,3.63636363636364,0.831011341802958,0.852805485782101,0.806343108561404,0.816062661265564,0.880787212168088,0.72151473114368
"E","P",0.109934527346908,0.0133150806811061,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.112069147070522,0.022429869263455,3.63636363636364,0.0614881103958909,0.0891743250384043,0.0375885868773639,0.0635806854238656,0.112334798773159,0.0254174870717108
"E","S",0.630504551677014,0.0358923511332829,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.628309401969361,0.133502017133297,3.63636363636364,0.667469142252126,0.723561672880036,0.602508690105554,0.665616729289782,0.835924638310555,0.3780715421523
"E","T",3.74927846446143,0.239215690875848,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,3.85238859984945,0.265296089612594,3.63636363636364,0.99998244918303,0.999996552381189,0.999911916746438,0.99998762777763,0.99999797217283,0.999925761818445
"M","M",1.66871036208599,0.0765600097148578,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.108272204074168,3.63636363636364,0.983632453796227,0.989881872959097,0.973687418298429,0.983632453796227,0.991722891168683,0.96803575674545
"M","P",0.950036785518686,0.0373289538410525,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.926771492527234,0.0790888088127167,3.63636363636364,0.85924354706268,0.886169975215563,0.826594134880021,0.849726342142408,0.904328806108841,0.768049717870369
"M","S",1.40477439100873,0.0708902852441646,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.44301174742607,0.153540643553744,3.63636363636364,0.963066151250105,0.976082898489272,0.943371436600618,0.967128971520252,0.987315504362088,0.917538408394082
"M","T",5.57493264826994,0.415936064740689,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,4.66709094530616,0.275923822472748,3.63636363636364,0.999999966611958,0.999999998148185,0.999999410189835,0.999999234293661,0.999999885573017,0.999994940041437
"P","P",0.184832622968474,0.01983947055431,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.0280572483282068,3.63636363636364,0.146173413814555,0.197116804763633,0.0987585835938696,0.146173413814555,0.218811001479783,0.0806791464673589
"P","S",0.790451884248397,0.0227637951910909,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.701072877867313,0.134561876946013,3.63636363636364,0.78128533390895,0.806736192500771,0.752934805021706,0.722681818854044,0.867040421224533,0.465560359523913
"P","T",3.13964187734323,0.191830583687213,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,3.9251520757474,0.265831008936709,3.63636363636364,0.999863313797589,0.999962323443128,0.99951037835644,0.999990336700076,0.99999842507651,0.999941658653669
"S","S",1.21731313276615,0.133091299998755,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.21731313276615,0.188219521492106,3.63636363636364,0.935124269307329,0.97096017193623,0.859677088165232,0.935124269307329,0.97933279952537,0.809309149630187
"S","T",5.452185456884,0.504923809215251,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,4.44139233064624,0.29662402946456,3.63636363636364,0.999999948922438,0.999999998472599,0.999998345028834,0.999998339661755,0.999999783846048,0.999987448265199
"T","T",7.66547152852633,0.265089646573444,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,7.66547152852633,0.374893373428854,3.63636363636364,0.999999999977364,0.999999999996488,0.999999999854764,0.999999999977364,0.999999999998379,0.999999999686798
"C","C",0.217480404291784,0.0157541619036859,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.217480404291784,0.0222797494280141,3.75757575757576,0.197403143720424,0.24056439611004,0.155389412030401,0.197403143720424,0.258588796035344,0.138544188801223
"C","E",0.118407044972418,0.00741942590072597,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.128393037732177,0.0189126428768667,3.75757575757576,0.0739870902941634,0.090410771763009,0.0586706924891249,0.0849282101555331,0.130059002204632,0.0463040672273306
"C","M",0.988512062582894,0.0357302860722967,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.943095383188889,0.078164113919539,3.75757575757576,0.885110606238471,0.907162990650563,0.858281172737406,0.868664369802172,0.917572345902399,0.794234589820091
"C","P",0.160993943808967,0.0110808157067886,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.201156513630129,0.0253337365811457,3.75757575757576,0.123533015971184,0.151720982777932,0.0968463536273624,0.175436889404025,0.244476536970438,0.110668601055726
"C","S",0.710885540380914,0.0179965581112947,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,0.717396768528968,0.134020475124685,3.75757575757576,0.746067293005838,0.770018248460372,0.720002539581872,0.750553323906334,0.884060492533043,0.503171001063936
"C","T",3.60081393827509,0.22124759219211,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.217480404291784,0.0157541619036859,0.26234,0.00429453140633527,3.94147596640906,0.265557365436775,3.75757575757576,0.999980674650786,0.999995916102674,0.999909748266374,0.999994153848254,0.999999105103147,0.999962416977304
"E","E",0.0393056711725707,0.0104639592554802,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.0393056711725707,0.0147982730952196,3.75757575757576,0.0098900614066213,0.0220575456466903,0.00227737370686631,0.0098900614066213,0.0282558861389014,0.000649529553721995
"E","M",0.88469217783498,0.024727676759557,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.854008016629283,0.0772717900066995,3.75757575757576,0.844334856207672,0.865178569579619,0.820600576240091,0.829969045467817,0.891742146553715,0.738030967611722
"E","P",0.109934527346908,0.0133150806811061,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.112069147070522,0.022429869263455,3.75757575757576,0.06509505607813,0.0942184919136816,0.0398740069978355,0.0672995985936332,0.118512413694603,0.0269963120021739
"E","S",0.630504551677014,0.0358923511332829,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,0.628309401969361,0.133502017133297,3.75757575757576,0.684785716155254,0.740038631703438,0.620239026181853,0.6829530403516,0.849044670848403,0.393453838354121
"E","T",3.74927846446143,0.239215690875848,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.0393056711725707,0.0104639592554802,0.3415,0.00969974226461713,3.85238859984945,0.265296089612594,3.75757575757576,0.999988512890065,0.999997870149362,0.999938925097871,0.999992002445151,0.999998770536367,0.999948840048559
"M","M",1.66871036208599,0.0765600097148578,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.66871036208599,0.108272204074168,3.75757575757576,0.986247123491808,0.991651759157636,0.977485431418563,0.986247123491808,0.993222197558098,0.972443506385596
"M","P",0.950036785518686,0.0373289538410525,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,0.926771492527234,0.0790888088127167,3.75757575757576,0.871311181999932,0.89682341822734,0.840095470008241,0.862241390468271,0.913887575312569,0.783495087072495
"M","S",1.40477439100873,0.0708902852441646,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,1.44301174742607,0.153540643553744,3.75757575757576,0.967980421661989,0.979610083928229,0.950079657084754,0.971631082280985,0.989444494001478,0.926217118631343
"M","T",5.57493264826994,0.415936064740689,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,1.66871036208599,0.0765600097148578,0.05836,0.0127805711922433,4.66709094530616,0.275923822472748,3.75757575757576,0.999999982473384,0.999999999120986,0.999999657625641,0.99999955142138,0.999999937290551,0.999996831342193
"P","P",0.184832622968474,0.01983947055431,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.184832622968474,0.0280572483282068,3.75757575757576,0.153903232814917,0.2069655443751,0.104279076650702,0.153903232814917,0.229485755570942,0.0852922248549949
"P","S",0.790451884248397,0.0227637951910909,1.21731313276615,0.133091299998755,0.15492,0.00665146600382202,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,0.701072877867313,0.134561876946013,3.75757575757576,0.79635371543789,0.820979872276357,0.768770089333294,0.739175744962804,0.878721961786253,0.482492759907811
"P","T",3.13964187734323,0.191830583687213,7.66547152852633,0.265089646573444,0.1933,0.0182366389447179,0.184832622968474,0.01983947055431,0.00454,0.00260633842775646,3.9251520757474,0.265831008936709,3.75757575757576,0.999903714891001,0.999974659025915,0.999638799417,0.999993808145002,0.999999053609385,0.999960141022773
