"V1","V2","len.v1","len.v2","all.in","Vj.real.V1","Vj.real.V2","se.real.V1","se.real.V2","Vj.1.V1","Vj.1.V2","Vj.1.V1.se","Vj.1.V2.se","Vj.2.V1","Vj.2.V1.se","Vj.2.V2","Vj.2.V2.se","Vj.3.V1","Vj.3.V1.se","Vj.3.V2","Vj.3.V2.se","vari","poly","l1","l2","eps.h","eps.h.se","eps.h3","eps.h3.se"
"P","E-P",1,2,TRUE,0.339957610763573,16.5688603364037,0.128840164092509,1.27040061643595,0.339957610763573,0.339957610763573,0.128840164092509,0.128840164092509,0.339957610763573,0.128840164092509,16.5688603364037,1.28340067866883,0.339957610763573,0.128840164092509,16.5688603364037,1.28340067866883,16.2289027256401,"PP",0,1,2.48689957516035e-14,0,2.48689957516035e-14,0
"E-P","E-M-P",2,3,TRUE,16.5688603364037,21.9501772909361,1.27040061643595,2.48845717756315,0.339957610763573,2.94506111942078,0.128840164092509,0.288335662973337,16.5688603364037,1.28340067866883,37.6876111779159,3.41196454827925,16.5688603364037,1.28340067866883,21.9501772909361,5.42912730390386,5.3813169545324,"PP",0,1,-15.7374338869798,4.22302275666139,0,0
"E-M-P-S-T","C-E-M-P-S-T",5,6,TRUE,37.2815582284598,24.5051141229292,0.988147816107647,0.47265177002643,12.4111231148391,12.4111231148391,0.357176205973435,0.357176205973435,89.6418093754459,4.15170023600278,91.1335226557174,4.36631742829296,-32.3747941388759,9.18672980640434,-59.3119327641966,10.4745969973672,-12.7764441055306,"PP",0,1,-66.6284085327882,4.39182508535164,83.8170468871258,10.4852554548262
"C-E-M-P-S","C-E-M-P-S-T",5,6,TRUE,31.0824344495423,24.5051141229292,1.08220741968552,0.47265177002643,4.43987866456931,12.4111231148391,0.293746066470303,0.357176205973435,69.1225001340983,3.60137423547233,91.1335226557174,4.36631742829296,-8.46960882329984,7.9027570534256,-59.3119327641966,10.4745969973672,-6.5773203266131,"PP",0,1,-66.6284085327882,4.39182508535164,83.8170468871258,10.4852554548262
"C-M-P-S-T","C-E-M-P-S-T",5,6,TRUE,23.8024857246524,24.5051141229292,2.37077306567493,0.47265177002643,12.4111231148391,12.4111231148391,0.357176205973435,0.357176205973435,72.286857872946,4.11161009769698,91.1335226557174,4.36631742829296,-11.3318657622564,8.42858821277497,-59.3119327641966,10.4745969973672,0.702628398276801,"PP",0,1,-66.6284085327882,4.39182508535164,83.8170468871258,10.4852554548262
"C-E-M-P-T","C-E-M-P-S-T",5,6,TRUE,13.320361201404,24.5051141229292,2.30388480929805,0.47265177002643,10.9163055696905,12.4111231148391,0.352740053139809,0.357176205973435,58.1561768025586,4.18441822970328,91.1335226557174,4.36631742829296,-27.2226706182786,9.05137352232883,-59.3119327641966,10.4745969973672,11.1847529215252,"PP",0,1,-66.6284085327882,4.39182508535164,83.8170468871258,10.4852554548262
"C-P","C-E-P",2,3,TRUE,2.86772662988356,10.0102287513234,0.256380031742829,0.715198481518576,0.339957610763573,0.339957610763573,0.128840164092509,0.128840164092509,2.86772662988356,0.314531868724336,19.5941843390601,1.32053480070254,2.86772662988356,0.314531868724336,10.0102287513234,1.99978328518354,7.14250212143984,"PP",0,1,-9.58395558773674,1.50177262854035,0,0
"C-E-P","C-E-P-T",3,4,TRUE,10.0102287513234,15.2965811598122,0.715198481518576,1.08113155888112,0.339957610763573,8.31120206103332,0.128840164092509,0.240598999229395,19.5941843390601,1.32053480070254,38.9943217759624,2.61910501286048,10.0102287513234,1.99978328518354,-0.97726005358227,4.79860531938078,5.2863524084888,"PP",0,1,-23.6977406161502,2.83347075439286,16.2738412133945,4.91888792907484
"E-P-T","C-E-P-T",3,4,TRUE,16.7659524353178,15.2965811598122,1.12702572555783,1.08113155888112,8.31120206103332,8.31120206103332,0.240598999229395,0.240598999229395,35.3561634284598,2.25965902276892,38.9943217759624,2.61910501286048,16.7659524353178,3.38855496995861,-0.97726005358227,4.79860531938078,-1.4693712755056,"PP",0,1,-23.6977406161502,2.83347075439286,16.2738412133945,4.91888792907484
"E-T","E-P-T",2,3,TRUE,11.278371350314,16.7659524353178,0.624101148595879,1.12702572555783,7.97124445026975,8.31120206103332,0.203194710922311,0.240598999229395,11.278371350314,0.687079634956748,35.3561634284598,2.25965902276892,11.278371350314,0.687079634956748,16.7659524353178,3.38855496995861,5.4875810850038,"P",0,1,-18.590210993142,2.52512294458115,0,0
"P-T","E-P-T",2,3,TRUE,15.8201338027754,16.7659524353178,1.71142493086051,1.12702572555783,8.31120206103332,8.31120206103332,0.240598999229395,0.240598999229395,15.8201338027754,1.74492150277062,35.3561634284598,2.25965902276892,15.8201338027754,1.74492150277062,16.7659524353178,3.38855496995861,0.9458186325424,"PP",0,1,-18.590210993142,2.52512294458115,0,0
"E-P-T","E-M-P-T",3,4,TRUE,16.7659524353178,20.4416359852523,1.12702572555783,0.916646967221031,8.31120206103332,10.9163055696905,0.240598999229395,0.352740053139809,35.3561634284598,2.25965902276892,57.1231219637132,3.96095519858586,16.7659524353178,3.38855496995861,0.173126448468146,7.52423471978783,3.6756835499345,"PP",0,1,-36.6814859784609,4.06563743436621,20.2685095367842,7.57986476007166
"C-E-T","C-E-M-T",3,4,TRUE,10.12096222362,9.53037483024748,0.539914412568263,0.699214046588479,7.97124445026975,10.576347958927,0.203194710922311,0.328368325521343,12.3887606786966,1.46403554786841,11.9595679262665,1.71473403826592,10.12096222362,2.1396980496658,7.81901300543602,3.13522661279095,-0.59058739337252,"N",0,1,-2.42919309601902,1.85181346386033,1.71136182481146,3.21224939824094
"C-E-M-T","C-E-M-P-T",4,5,TRUE,9.53037483024748,13.320361201404,0.699214046588479,2.30388480929805,10.576347958927,10.9163055696905,0.328368325521343,0.352740053139809,11.9595679262665,1.71473403826592,58.1561768025586,4.18441822970328,7.81901300543602,3.13522661279095,-27.2226706182786,9.05137352232883,3.78998637115652,"P",0,1,-44.8358156011546,4.77673959260785,40.5430318196826,9.33998114854788
"M","M-P",1,2,TRUE,2.60510350865721,22.5361088984472,0.257948961344854,3.1256350813194,2.60510350865721,2.94506111942078,0.257948961344854,0.288335662973337,2.60510350865721,0.257948961344854,22.5361088984472,3.15212143970677,2.60510350865721,0.257948961344854,22.5361088984472,3.15212143970677,19.93100538979,"P",0,1,1.77635683940025e-14,0,1.77635683940025e-14,0
"M","M-S",1,2,TRUE,2.60510350865721,1.69100520110189,0.257948961344854,0.108593629121078,2.60510350865721,4.09992105380574,0.257948961344854,0.263982885209233,2.60510350865721,0.257948961344854,1.69100520110189,0.388801367863423,2.60510350865721,0.257948961344854,1.69100520110189,0.388801367863423,-0.91409830755532,"N",0,1,4.44089209850063e-16,0,4.44089209850063e-16,0
"M","M-T",1,2,TRUE,2.60510350865721,11.2245556526682,0.257948961344854,0.693467124030279,2.60510350865721,10.576347958927,0.257948961344854,0.328368325521343,2.60510350865721,0.257948961344854,11.2245556526682,0.834594612085536,2.60510350865721,0.257948961344854,11.2245556526682,0.834594612085536,8.61945214401099,"N",0,1,0,0,0,0
"P","C-P",1,2,TRUE,0.339957610763573,2.86772662988356,0.128840164092509,0.256380031742829,0.339957610763573,0.339957610763573,0.128840164092509,0.128840164092509,0.339957610763573,0.128840164092509,2.86772662988356,0.314531868724336,0.339957610763573,0.128840164092509,2.86772662988356,0.314531868724336,2.52776901911999,"PP",0,1,-3.10862446895044e-15,0,-3.10862446895044e-15,0
"C-P","C-M-P",2,3,TRUE,2.86772662988356,14.9249923059404,0.256380031742829,0.886576618358238,0.339957610763573,2.94506111942078,0.128840164092509,0.288335662973337,2.86772662988356,0.314531868724336,22.45877440891,3.17564761046905,2.86772662988356,0.314531868724336,14.9249923059404,4.5777170720759,12.0572656760568,"PP",0,1,-7.53378210296956,3.29708292981801,0,0
"E-S","E-S-T",2,3,TRUE,1.38529816487041,12.030689941714,0.0738498512300494,0.618418419031017,1.49481754514853,9.46606199541828,0.0561185978486826,0.210801773169259,1.38529816487041,0.108408461734796,14.62634690616,0.934901600275672,1.38529816487041,0.108408461734796,12.030689941714,1.45963123609796,10.6453917768436,"N",0,1,-2.59565696444603,1.12092923201906,0,0
"S","E-S",1,2,TRUE,1.49481754514853,1.38529816487041,0.0561185978486826,0.0738498512300494,1.49481754514853,1.49481754514853,0.0561185978486826,0.0561185978486826,1.49481754514853,0.0561185978486826,1.38529816487041,0.108408461734796,1.49481754514853,0.0561185978486826,1.38529816487041,0.108408461734796,-0.10951938027812,"N",0,1,0,0,0,0
"E-S","E-M-S",2,3,TRUE,1.38529816487041,2.68580584232527,0.0738498512300494,0.172637139894064,1.49481754514853,4.09992105380574,0.0561185978486826,0.263982885209233,1.38529816487041,0.108408461734796,0.504085374652389,0.48464894009456,1.38529816487041,0.108408461734796,2.68580584232527,0.706804621051931,1.30050767745486,"N",0,1,2.18172046767288,0.514478548829379,0,0
"C-E-T","C-E-P-T",3,4,TRUE,10.12096222362,15.2965811598122,0.539914412568263,1.08113155888112,7.97124445026975,8.31120206103332,0.203194710922311,0.240598999229395,12.3887606786966,1.46403554786841,38.9943217759624,2.61910501286048,10.12096222362,2.1396980496658,-0.97726005358227,4.79860531938078,5.1756189361922,"P",0,1,-23.6977406161502,2.83347075439286,16.2738412133945,4.91888792907484
"E-T","C-E-T",2,3,TRUE,11.278371350314,10.12096222362,0.624101148595879,0.539914412568263,7.97124445026975,7.97124445026975,0.203194710922311,0.203194710922311,11.278371350314,0.687079634956748,12.3887606786966,1.46403554786841,11.278371350314,0.687079634956748,10.12096222362,2.1396980496658,-1.157409126694,"N",0,1,-2.26779845507664,1.56041906496982,0,0
"C-T","C-E-T",2,3,TRUE,8.58407879511591,10.12096222362,1.27108977684671,0.539914412568263,7.97124445026975,7.97124445026975,0.203194710922311,0.203194710922311,8.58407879511591,1.30316744967706,12.3887606786966,1.46403554786841,8.58407879511591,1.30316744967706,10.12096222362,2.1396980496658,1.53688342850409,"N",0,1,-2.26779845507664,1.56041906496982,0,0
"E-T","E-S-T",2,3,TRUE,11.278371350314,12.030689941714,0.624101148595879,0.618418419031017,7.97124445026975,9.46606199541828,0.203194710922311,0.210801773169259,11.278371350314,0.687079634956748,14.62634690616,0.934901600275672,11.278371350314,0.687079634956748,12.030689941714,1.45963123609796,0.7523185914,"N",0,1,-2.59565696444603,1.12092923201906,0,0
"S-T","E-S-T",2,3,TRUE,11.4287393863939,12.030689941714,0.588024485271409,0.618418419031017,9.46606199541828,9.46606199541828,0.210801773169259,0.210801773169259,11.4287393863939,0.659278067602216,14.62634690616,0.934901600275672,11.4287393863939,0.659278067602216,12.030689941714,1.45963123609796,0.6019505553201,"N",0,1,-2.59565696444603,1.12092923201906,0,0
"C-E-P-T","C-E-M-P-T",4,5,TRUE,15.2965811598122,13.320361201404,1.08113155888112,2.30388480929805,8.31120206103332,10.9163055696905,0.240598999229395,0.352740053139809,38.9943217759624,2.61910501286048,58.1561768025586,4.18441822970328,-0.97726005358227,4.79860531938078,-27.2226706182786,9.05137352232883,-1.9762199584082,"PP",0,1,-44.8358156011546,4.77673959260785,40.5430318196826,9.33998114854788
"P","M-P",1,2,TRUE,0.339957610763573,22.5361088984472,0.128840164092509,3.1256350813194,0.339957610763573,2.94506111942078,0.128840164092509,0.288335662973337,0.339957610763573,0.128840164092509,22.5361088984472,3.15212143970677,0.339957610763573,0.128840164092509,22.5361088984472,3.15212143970677,22.1961512876836,"PP",0,1,1.77635683940025e-14,0,1.77635683940025e-14,0
"P","P-S",1,2,TRUE,0.339957610763573,33.4144028645026,0.128840164092509,1.02188921225275,0.339957610763573,1.8347751559121,0.128840164092509,0.140531437436208,0.339957610763573,0.128840164092509,33.4144028645026,1.04103589368202,0.339957610763573,0.128840164092509,33.4144028645026,1.04103589368202,33.074445253739,"PP",0,1,-7.105427357601e-15,0,-7.105427357601e-15,0
"P","P-T",1,2,TRUE,0.339957610763573,15.8201338027754,0.128840164092509,1.71142493086051,0.339957610763573,8.31120206103332,0.128840164092509,0.240598999229395,0.339957610763573,0.128840164092509,15.8201338027754,1.74492150277062,0.339957610763573,0.128840164092509,15.8201338027754,1.74492150277062,15.4801761920118,"PP",0,1,-1.77635683940025e-15,0,-1.77635683940025e-15,0
"S","C-S",1,2,TRUE,1.49481754514853,1.95347598657458,0.0561185978486826,0.069093430194144,1.49481754514853,1.49481754514853,0.0561185978486826,0.0561185978486826,1.49481754514853,0.0561185978486826,1.95347598657458,0.105225929052669,1.49481754514853,0.0561185978486826,1.95347598657458,0.105225929052669,0.45865844142605,"N",0,1,2.22044604925031e-16,0,2.22044604925031e-16,0
"T","E-T",1,2,TRUE,7.97124445026975,11.278371350314,0.203194710922311,0.624101148595879,7.97124445026975,7.97124445026975,0.203194710922311,0.203194710922311,7.97124445026975,0.203194710922311,11.278371350314,0.687079634956748,7.97124445026975,0.203194710922311,11.278371350314,0.687079634956748,3.30712690004425,"N",0,1,0,0,0,0
"E-M-P-S","E-M-P-S-T",4,5,TRUE,35.8329307179411,37.2815582284598,0.646652659411066,0.988147816107647,4.43987866456931,12.4111231148391,0.293746066470303,0.357176205973435,68.243621198673,3.57753276159501,89.6418093754459,4.15170023600278,6.66108750056508,6.99467514819404,-32.3747941388759,9.18672980640434,1.4486275105187,"PP",0,1,-52.3602511469861,4.2676751230739,69.6563523673357,9.23972080976239
"M-P-S-T","E-M-P-S-T",4,5,TRUE,36.0125513575433,37.2815582284598,0.52486187609572,0.988147816107647,12.4111231148391,12.4111231148391,0.357176205973435,0.357176205973435,71.292699576211,3.88478942927329,89.6418093754459,4.15170023600278,5.35923623520347,7.11725864316757,-32.3747941388759,9.18672980640434,1.2690068709165,"PP",0,1,-52.3602511469861,4.2676751230739,69.6563523673357,9.23972080976239
"E-M-P-T","E-M-P-S-T",4,5,TRUE,20.4416359852523,37.2815582284598,0.916646967221031,0.988147816107647,10.9163055696905,12.4111231148391,0.352740053139809,0.357176205973435,57.1231219637132,3.96095519858586,89.6418093754459,4.15170023600278,0.173126448468146,7.52423471978783,-32.3747941388759,9.18672980640434,16.8399222432075,"PP",0,1,-52.3602511469861,4.2676751230739,69.6563523673357,9.23972080976239
"S","S-T",1,2,TRUE,1.49481754514853,11.4287393863939,0.0561185978486826,0.588024485271409,1.49481754514853,9.46606199541828,0.0561185978486826,0.210801773169259,1.49481754514853,0.0561185978486826,11.4287393863939,0.659278067602216,1.49481754514853,0.0561185978486826,11.4287393863939,0.659278067602216,9.93392184124537,"N",0,1,0,0,0,0
"T","S-T",1,2,TRUE,7.97124445026975,11.4287393863939,0.203194710922311,0.588024485271409,7.97124445026975,9.46606199541828,0.203194710922311,0.210801773169259,7.97124445026975,0.203194710922311,11.4287393863939,0.659278067602216,7.97124445026975,0.203194710922311,11.4287393863939,0.659278067602216,3.45749493612415,"N",0,1,0,0,0,0
"S-T","P-S-T",2,3,TRUE,11.4287393863939,33.1989726140343,0.588024485271409,0.563990636843554,9.46606199541828,9.80601960618185,0.210801773169259,0.247057028749818,11.4287393863939,0.659278067602216,50.8572564474901,2.12181930845494,11.4287393863939,0.659278067602216,33.1989726140343,3.05324741773601,21.7702332276404,"P",0,1,-17.6582838334558,2.19549598409549,0,0
"S-T","M-S-T",2,3,TRUE,11.4287393863939,13.3055673460416,0.588024485271409,0.83280066165817,9.46606199541828,12.0711655040755,0.210801773169259,0.333129185497447,11.4287393863939,0.659278067602216,12.2731347360885,1.08230641981178,11.4287393863939,0.659278067602216,13.3055673460416,1.74250719217737,1.8768279596477,"N",0,1,1.0324326099531,1.36562957218423,0,0
"S","P-S",1,2,TRUE,1.49481754514853,33.4144028645026,0.0561185978486826,1.02188921225275,1.49481754514853,1.8347751559121,0.0561185978486826,0.140531437436208,1.49481754514853,0.0561185978486826,33.4144028645026,1.04103589368202,1.49481754514853,0.0561185978486826,33.4144028645026,1.04103589368202,31.9195853193541,"P",0,1,-7.105427357601e-15,0,-7.105427357601e-15,0
"S","M-S",1,2,TRUE,1.49481754514853,1.69100520110189,0.0561185978486826,0.108593629121078,1.49481754514853,4.09992105380574,0.0561185978486826,0.263982885209233,1.49481754514853,0.0561185978486826,1.69100520110189,0.388801367863423,1.49481754514853,0.0561185978486826,1.69100520110189,0.388801367863423,0.19618765595336,"N",0,1,4.44089209850063e-16,0,4.44089209850063e-16,0
"T","C-T",1,2,TRUE,7.97124445026975,8.58407879511591,0.203194710922311,1.27108977684671,7.97124445026975,7.97124445026975,0.203194710922311,0.203194710922311,7.97124445026975,0.203194710922311,8.58407879511591,1.30316744967706,7.97124445026975,0.203194710922311,8.58407879511591,1.30316744967706,0.612834344846161,"N",0,1,0,0,0,0
"M-P","M-P-S",2,3,TRUE,22.5361088984472,24.1573193175668,3.1256350813194,1.64381495018283,2.94506111942078,4.43987866456931,0.288335662973337,0.293746066470303,22.5361088984472,3.15212143970677,53.2016382994824,3.32934003290128,22.5361088984472,3.15212143970677,24.1573193175668,4.98709712155305,1.6212104191196,"PP",0,1,-29.0443189819156,3.71303550280948,0,0
"M-P","M-P-T",2,3,TRUE,22.5361088984472,18.4011996486109,3.1256350813194,1.24066879194219,2.94506111942078,10.9163055696905,0.288335662973337,0.352740053139809,22.5361088984472,3.15212143970677,38.6644927842003,3.68140506368472,22.5361088984472,3.15212143970677,18.4011996486109,5.35207861836373,-4.1349092498363,"PP",0,1,-20.2632931355894,3.88484263442199,0,0
"M-P","E-M-P",2,3,TRUE,22.5361088984472,21.9501772909361,3.1256350813194,2.48845717756315,2.94506111942078,2.94506111942078,0.288335662973337,0.288335662973337,22.5361088984472,3.15212143970677,37.6876111779159,3.41196454827925,22.5361088984472,3.15212143970677,21.9501772909361,5.42912730390386,-0.5859316075111,"PP",0,1,-15.7374338869798,4.22302275666139,0,0
"M-P","C-M-P",2,3,TRUE,22.5361088984472,14.9249923059404,3.1256350813194,0.886576618358238,2.94506111942078,2.94506111942078,0.288335662973337,0.288335662973337,22.5361088984472,3.15212143970677,22.45877440891,3.17564761046905,22.5361088984472,3.15212143970677,14.9249923059404,4.5777170720759,-7.6111165925068,"PP",0,1,-7.53378210296956,3.29708292981801,0,0
"P-S","M-P-S",2,3,TRUE,33.4144028645026,24.1573193175668,1.02188921225275,1.64381495018283,1.8347751559121,4.43987866456931,0.140531437436208,0.293746066470303,33.4144028645026,1.04103589368202,53.2016382994824,3.32934003290128,33.4144028645026,1.04103589368202,24.1573193175668,4.98709712155305,-9.2570835469358,"PP",0,1,-29.0443189819156,3.71303550280948,0,0
"M-S","M-P-S",2,3,TRUE,1.69100520110189,24.1573193175668,0.108593629121078,1.64381495018283,4.09992105380574,4.43987866456931,0.263982885209233,0.293746066470303,1.69100520110189,0.388801367863423,53.2016382994824,3.32934003290128,1.69100520110189,0.388801367863423,24.1573193175668,4.98709712155305,22.4663141164649,"P",0,1,-29.0443189819156,3.71303550280948,0,0
"M-P-S","E-M-P-S",3,4,TRUE,24.1573193175668,35.8329307179411,1.64381495018283,0.646652659411066,4.43987866456931,4.43987866456931,0.293746066470303,0.293746066470303,53.2016382994824,3.32934003290128,68.243621198673,3.57753276159501,24.1573193175668,4.98709712155305,6.66108750056508,6.99467514819404,11.6756114003743,"PP",0,1,-32.4106904807319,3.63550551123348,29.171843217376,7.02450283583733
"M-P-S","M-P-S-T",3,4,TRUE,24.1573193175668,36.0125513575433,1.64381495018283,0.52486187609572,4.43987866456931,12.4111231148391,0.293746066470303,0.357176205973435,53.2016382994824,3.32934003290128,71.292699576211,3.88478942927329,24.1573193175668,4.98709712155305,5.35923623520347,7.11725864316757,11.8552320399765,"PP",0,1,-35.2801482186677,3.92008531779249,30.6533151223398,7.13658535874981
"T","P-T",1,2,TRUE,7.97124445026975,15.8201338027754,0.203194710922311,1.71142493086051,7.97124445026975,8.31120206103332,0.203194710922311,0.240598999229395,7.97124445026975,0.203194710922311,15.8201338027754,1.74492150277062,7.97124445026975,0.203194710922311,15.8201338027754,1.74492150277062,7.84888935250565,"P",0,1,-1.77635683940025e-15,0,-1.77635683940025e-15,0
"T","M-T",1,2,TRUE,7.97124445026975,11.2245556526682,0.203194710922311,0.693467124030279,7.97124445026975,10.576347958927,0.203194710922311,0.328368325521343,7.97124445026975,0.203194710922311,11.2245556526682,0.834594612085536,7.97124445026975,0.203194710922311,11.2245556526682,0.834594612085536,3.25331120239845,"N",0,1,0,0,0,0
"E-M-P-S","C-E-M-P-S",4,5,TRUE,35.8329307179411,31.0824344495423,0.646652659411066,1.08220741968552,4.43987866456931,4.43987866456931,0.293746066470303,0.293746066470303,68.243621198673,3.57753276159501,69.1225001340983,3.60137423547233,6.66108750056508,6.99467514819404,-8.46960882329984,7.9027570534256,-4.7504962683988,"PP",0,1,-38.040065684556,3.76046131254482,39.5520432728421,7.97651189083866
"P-S","P-S-T",2,3,TRUE,33.4144028645026,33.1989726140343,1.02188921225275,0.563990636843554,1.8347751559121,9.80601960618185,0.140531437436208,0.247057028749818,33.4144028645026,1.04103589368202,50.8572564474901,2.12181930845494,33.4144028645026,1.04103589368202,33.1989726140343,3.05324741773601,-0.215430250468302,"PP",0,1,-17.6582838334558,2.19549598409549,0,0
"M-P-S-T","C-M-P-S-T",4,5,TRUE,36.0125513575433,23.8024857246524,0.52486187609572,2.37077306567493,12.4111231148391,12.4111231148391,0.357176205973435,0.357176205973435,71.292699576211,3.88478942927329,72.286857872946,4.11161009769698,5.35923623520347,7.11725864316757,-11.3318657622564,8.42858821277497,-12.2100656328909,"PP",0,1,-48.4843721482936,4.7461460706992,35.1343514869088,8.75566469147025
"C-M-P-T","C-M-P-S-T",4,5,TRUE,15.8153021210871,23.8024857246524,0.78117752623907,2.37077306567493,10.9163055696905,12.4111231148391,0.352740053139809,0.357176205973435,39.1999926395092,3.91900098615619,72.286857872946,4.11161009769698,1.251439209725,7.00161060076976,-11.3318657622564,8.42858821277497,7.9871836035653,"PP",0,1,-48.4843721482936,4.7461460706992,35.1343514869088,8.75566469147025
"M-S","M-S-T",2,3,TRUE,1.69100520110189,13.3055673460416,0.108593629121078,0.83280066165817,4.09992105380574,12.0711655040755,0.263982885209233,0.333129185497447,1.69100520110189,0.388801367863423,12.2731347360885,1.08230641981178,1.69100520110189,0.388801367863423,13.3055673460416,1.74250719217737,11.6145621449397,"N",0,1,1.0324326099531,1.36562957218423,0,0
"M-S","E-M-S",2,3,TRUE,1.69100520110189,2.68580584232527,0.108593629121078,0.172637139894064,4.09992105380574,4.09992105380574,0.263982885209233,0.263982885209233,1.69100520110189,0.388801367863423,0.504085374652389,0.48464894009456,1.69100520110189,0.388801367863423,2.68580584232527,0.706804621051931,0.99480064122338,"N",0,1,2.18172046767288,0.514478548829379,0,0
"M-P-T","M-P-S-T",3,4,TRUE,18.4011996486109,36.0125513575433,1.24066879194219,0.52486187609572,10.9163055696905,12.4111231148391,0.352740053139809,0.357176205973435,38.6644927842003,3.68140506368472,71.292699576211,3.88478942927329,18.4011996486109,5.35207861836373,5.35923623520347,7.11725864316757,17.6113517089324,"PP",0,1,-35.2801482186677,3.92008531779249,30.6533151223398,7.13658535874981
"P-T","M-P-T",2,3,TRUE,15.8201338027754,18.4011996486109,1.71142493086051,1.24066879194219,8.31120206103332,10.9163055696905,0.240598999229395,0.352740053139809,15.8201338027754,1.74492150277062,38.6644927842003,3.68140506368472,15.8201338027754,1.74492150277062,18.4011996486109,5.35207861836373,2.5810658458355,"PP",0,1,-20.2632931355894,3.88484263442199,0,0
"M-T","M-P-T",2,3,TRUE,11.2245556526682,18.4011996486109,0.693467124030279,1.24066879194219,10.576347958927,10.9163055696905,0.328368325521343,0.352740053139809,11.2245556526682,0.834594612085536,38.6644927842003,3.68140506368472,11.2245556526682,0.834594612085536,18.4011996486109,5.35207861836373,7.1766439959427,"P",0,1,-20.2632931355894,3.88484263442199,0,0
"M-P-T","C-M-P-T",3,4,TRUE,18.4011996486109,15.8153021210871,1.24066879194219,0.78117752623907,10.9163055696905,10.9163055696905,0.352740053139809,0.352740053139809,38.6644927842003,3.68140506368472,39.1999926395092,3.91900098615619,18.4011996486109,5.35207861836373,1.251439209725,7.00161060076976,-2.5858975275238,"PP",0,1,-23.3846905184221,3.99609897987953,14.5638629113621,7.04505424622923
"M-P-T","E-M-P-T",3,4,TRUE,18.4011996486109,20.4416359852523,1.24066879194219,0.916646967221031,10.9163055696905,10.9163055696905,0.352740053139809,0.352740053139809,38.6644927842003,3.68140506368472,57.1231219637132,3.96095519858586,18.4011996486109,5.35207861836373,0.173126448468146,7.52423471978783,2.0404363366414,"PP",0,1,-36.6814859784609,4.06563743436621,20.2685095367842,7.57986476007166
"E-M-P","E-M-P-S",3,4,TRUE,21.9501772909361,35.8329307179411,2.48845717756315,0.646652659411066,2.94506111942078,4.43987866456931,0.288335662973337,0.293746066470303,37.6876111779159,3.41196454827925,68.243621198673,3.57753276159501,21.9501772909361,5.42912730390386,6.66108750056508,6.99467514819404,13.882753427005,"PP",0,1,-32.4106904807319,3.63550551123348,29.171843217376,7.02450283583733
"E-M-P","E-M-P-T",3,4,TRUE,21.9501772909361,20.4416359852523,2.48845717756315,0.916646967221031,2.94506111942078,10.9163055696905,0.288335662973337,0.352740053139809,37.6876111779159,3.41196454827925,57.1231219637132,3.96095519858586,21.9501772909361,5.42912730390386,0.173126448468146,7.52423471978783,-1.5085413056838,"PP",0,1,-36.6814859784609,4.06563743436621,20.2685095367842,7.57986476007166
"P-S-T","M-P-S-T",3,4,TRUE,33.1989726140343,36.0125513575433,0.563990636843554,0.52486187609572,9.80601960618185,12.4111231148391,0.247057028749818,0.357176205973435,50.8572564474901,2.12181930845494,71.292699576211,3.88478942927329,33.1989726140343,3.05324741773601,5.35923623520347,7.11725864316757,2.81357874350901,"PP",0,1,-35.2801482186677,3.92008531779249,30.6533151223398,7.13658535874981
"P-T","P-S-T",2,3,TRUE,15.8201338027754,33.1989726140343,1.71142493086051,0.563990636843554,8.31120206103332,9.80601960618185,0.240598999229395,0.247057028749818,15.8201338027754,1.74492150277062,50.8572564474901,2.12181930845494,15.8201338027754,1.74492150277062,33.1989726140343,3.05324741773601,17.3788388112589,"PP",0,1,-17.6582838334558,2.19549598409549,0,0
"E-M-S","E-M-P-S",3,4,TRUE,2.68580584232527,35.8329307179411,0.172637139894064,0.646652659411066,4.09992105380574,4.43987866456931,0.263982885209233,0.293746066470303,0.504085374652389,0.48464894009456,68.243621198673,3.57753276159501,2.68580584232527,0.706804621051931,6.66108750056508,6.99467514819404,33.1471248756158,"P",0,1,-32.4106904807319,3.63550551123348,29.171843217376,7.02450283583733
"M-S-T","M-P-S-T",3,4,TRUE,13.3055673460416,36.0125513575433,0.83280066165817,0.52486187609572,12.0711655040755,12.4111231148391,0.333129185497447,0.357176205973435,12.2731347360885,1.08230641981178,71.292699576211,3.88478942927329,13.3055673460416,1.74250719217737,5.35923623520347,7.11725864316757,22.7069840115017,"P",0,1,-35.2801482186677,3.92008531779249,30.6533151223398,7.13658535874981
"C-M-P-T","C-E-M-P-T",4,5,TRUE,15.8153021210871,13.320361201404,0.78117752623907,2.30388480929805,10.9163055696905,10.9163055696905,0.352740053139809,0.352740053139809,39.1999926395092,3.91900098615619,58.1561768025586,4.18441822970328,1.251439209725,7.00161060076976,-27.2226706182786,9.05137352232883,-2.4949409196831,"PP",0,1,-44.8358156011546,4.77673959260785,40.5430318196826,9.33998114854788
"E-M-P-T","C-E-M-P-T",4,5,TRUE,20.4416359852523,13.320361201404,0.916646967221031,2.30388480929805,10.9163055696905,10.9163055696905,0.352740053139809,0.352740053139809,57.1231219637132,3.96095519858586,58.1561768025586,4.18441822970328,0.173126448468146,7.52423471978783,-27.2226706182786,9.05137352232883,-7.1212747838483,"PP",0,1,-44.8358156011546,4.77673959260785,40.5430318196826,9.33998114854788
