"N","Prop.Mean.1","Prop.Mean.2","Prop.sd.1","Prop.sd.2","prop2.5","prop97.5","Sim.Mean","Sim.sd","Sim.Median","Sim.MAD","sim2.5","sim97.5"
71379.1178112786,28.6882577304986,29.5115920272797,2.42901891747271,2.75055153416248,24.0037075861195,35.01947646844,29.7707211862638,46.3770623434601,28.8859437059815,2.35965115694976,25.3298696866924,39.5165268051887
72608.0681183696,28.8762200778568,29.6797954204477,2.39621856934958,2.70933553220825,24.2544445995708,35.1051462413245,29.9227267106632,28.8320656684671,29.0700684917758,2.33283266073666,25.537611049406,39.4755574732972
73837.0184254606,29.0602818218435,29.8445311907536,2.36400871601898,2.66895227458989,24.5000464483911,35.189015933116,30.0766409595378,16.2758421968796,29.2575416504277,2.30418444633259,25.7375053121272,39.3766818286299
75065.9687325517,29.2405631338117,30.0059116741121,2.33242321264337,2.62942552846629,24.7405778755804,35.2712454726439,30.2612385934021,25.9961983238821,29.4415809656541,2.280242875402,25.9459292629934,39.2855370345115
76294.9190396427,29.4171792989102,30.1640441701699,2.3014939693649,2.59077747249762,24.9761017687841,35.3519865715556,30.3753550383267,10.0413357308698,29.6230016216916,2.25716891153862,26.1298739140714,39.2129007304673
77523.8693467337,29.5902409619276,30.3190312312276,2.27125105771956,2.55302880684581,25.2066792289439,35.4313832335113,30.3646584394957,156.094607968679,29.7838203629937,2.22930376815444,26.317584709636,39.1209096457323
78752.8196538247,29.7598543584414,30.470970931076,2.24172280169966,2.516198847175,25.4323696509002,35.5095722112518,30.6627673144795,8.43821079956361,29.9636140077209,2.20907946257856,26.5019516784283,39.0422437922805
79981.7699609157,29.9261215322858,30.6199571153723,2.21293585444497,2.48030560379729,25.6532308152823,35.5866834154623,30.8084043014421,8.68362706657941,30.1344728515416,2.18762560440365,26.6846261442437,39.0357340514162
81210.7202680067,30.0891405402746,30.7660796350363,2.18491526151032,2.44536584702649,25.8693189910358,35.6628402790367,30.9481000584853,13.1527052230932,30.2943854145586,2.15871254891269,26.8625282363837,38.9790117079488
82439.6705750977,30.2490056450423,30.9094245640093,2.15768451164051,2.41139515973945,26.0806890479295,35.738160080089,31.1250222565744,38.8670237011371,30.4596287984941,2.1378253458222,27.0403834923062,38.9280024497204
83668.6208821887,30.4058074967987,31.0500744026007,2.13126557598159,2.37840797809935,26.2873945783546,35.8127542268468,31.2330089861827,9.79754064222125,30.6197224691876,2.11607653301406,27.2035120259973,38.8577347157945
84897.5711892797,30.5596333047358,31.1881082675349,2.10567893666756,2.34641762136611,26.4894880276775,35.8867285073922,31.3337718988784,52.0952045184642,30.7719805507114,2.09537110919255,27.3648978430371,38.8218648546204
86126.5214963708,30.7105669987659,31.3236020697168,2.08094360574426,2.31543631170456,26.6870208323403,35.9601833070934,31.4907795201551,23.9829808787177,30.9253810296793,2.07898906345333,27.5234492017826,38.7371386733795
87355.4718034618,30.8586893822225,31.4566286806438,2.05707713542352,2.28547518489986,26.8800435648151,36.0332137964725,31.6037059506512,5.01316070907771,31.0796507182246,2.06235597165784,27.6811487223809,38.745350096687
88584.4221105528,31.004078276107,31.5872580883123,2.03409562069901,2.25654429289907,27.0686060844217,36.1059100922029,31.7344952973262,15.6206825272875,31.2209739264417,2.04277755785907,27.8398463984433,38.6802226451144
89813.3724176438,31.1468086554224,31.7155575433957,2.01201369539878,2.22865259911702,27.2527576929048,36.1783573938867,31.8374766573328,3.5302952982423,31.366801070195,2.02324147610002,27.9829258705257,38.6132107228407
91042.3227247348,31.2869527780967,31.8415916964052,1.99084452279341,2.20180796746986,27.4325472935551,36.2506360992554,31.9596333380124,4.11704024230478,31.511519644544,2.01247354750296,28.129412528202,38.6359766687768
92271.2730318258,31.4245803069597,31.9654227264844,1.97059978192185,2.1760171461299,27.6080235525343,36.3228219004345,32.086067877529,4.44437343441855,31.654659887555,1.9999670977434,28.2691418979582,38.640538229448
93500.2233389168,31.5597584252084,32.0871104624363,1.95128965083427,2.15128574702675,27.7792350609502,36.3949858639224,32.2068864914719,2.83131150354001,31.7895650649669,1.98375205981304,28.4002248406618,38.6120889529944
94729.1736460078,31.6925519457615,32.2067124965327,1.9329227879801,2.12761822214977,27.9462304961197,36.4671944969458,32.3114161057583,3.55267994034355,31.9220541239543,1.96248240363139,28.5356288414348,38.5470306199083
95958.1239530988,31.8230234148765,32.3242842916101,1.91550631298605,2.10501783773282,28.1090587803587,36.5395098028615,32.4239775852818,2.78421484650309,32.0549167950796,1.94915888124315,28.6793203624618,38.5079515686909
97187.0742601898,31.9512332103798,32.4398792819171,1.89904578806997,2.08348664742059,28.2677692355634,36.6119893282709,32.5368243336157,3.37296400207391,32.1813703299299,1.93854968259125,28.8009247458739,38.5029062702527
98416.0245672809,32.0772396348309,32.5535489681426,1.88354520131885,2.06302546552357,28.4224117317939,36.6846862044913,32.6482152156201,3.00159545708274,32.3126481311404,1.9224064857343,28.9345112256609,38.5086520242513
99644.9748743719,32.2010990039255,32.6653430070167,1.86900695302145,2.0436338414641,28.5730368280466,36.7576491859867,32.7549725802303,2.6493269320064,32.4362305891558,1.91628861691841,29.0408409955364,38.49155604097
100873.925181463,32.3228657304166,32.7753092958514,1.85543184618489,2.02531003649448,28.7196959034158,36.830922688287,32.8789370480542,34.0192868716752,32.5618655645082,1.91030999438194,29.1580603749831,38.4739800631838
102102.875488554,32.4425924038184,32.8834940523548,1.84281908228078,2.00805100373052,28.8624412768898,36.9045468278198,32.9625304842188,2.52241639848274,32.6796854723541,1.89491803776037,29.2681925847616,38.4903040956849
103331.825795645,32.5603298661378,32.9899418900303,1.83116626315899,1.99185237248617,29.0013263141199,36.9785574659407,33.0608006625522,6.1229977234686,32.7975403579211,1.88767142009832,29.3806267696674,38.4781867900899
104560.776102736,32.6761272838607,33.0946958894481,1.82046939993751,1.97670843781836,29.1364055196278,37.0529862592685,33.164731100251,2.40178083689125,32.9149115581786,1.87417026486261,29.4850800548769,38.4439079550605
105789.726409827,32.790032216411,33.1977976656552,1.8107229295277,1.96261215609458,29.2677346130912,37.1278607182193,33.2708783769711,2.34319061729175,33.0326970503156,1.87085725910703,29.6067154012205,38.4514978236712
107018.676716918,32.9020906812784,33.2992874319684,1.801919739288,1.94955514728098,29.3953705885552,37.2032042753815,33.3635456916465,2.34092678106597,33.144107426719,1.86679356246081,29.6907625486135,38.4374423175251
108247.627024009,33.0123472160056,33.3992040603808,1.79405120012024,1.9375277045174,29.5193717556654,37.2790363650963,33.4657534380044,2.26359522705133,33.2552776723214,1.8599929800133,29.7876917595793,38.4838108090839
109476.5773311,33.1208449372082,33.4975851387928,1.78710720813661,1.92651881139982,29.6397977622903,37.3553725152953,33.5596507822107,2.24130364214022,33.3653805312612,1.85478288535845,29.8895212822283,38.4713511345134
110705.527638191,33.2276255967937,33.5944670252627,1.78107623483579,1.91651616723485,29.7567095982021,37.4322244523232,33.6532016114326,2.2044736115247,33.4709397023851,1.84775784300843,29.9730433624526,38.5065555128528
111934.477945282,33.3327296355307,33.6898848994622,1.77594538554132,1.90750622036797,29.8701695797926,37.5096002191318,33.749327088168,2.18325389935137,33.57885627173,1.84731435881391,30.0737198888414,38.495917967482
113163.428252373,33.4361962341158,33.7838728115045,1.77170046567818,1.89947420952224,29.9802413161221,37.5875043068868,33.8389019633935,2.16196472131763,33.6833150840496,1.8430396621199,30.1556606152745,38.521303956039
114392.378559464,33.5380633618713,33.8764637283038,1.76832605430001,1.89240421292175,30.0869896569112,37.6659377996964,33.9281266061076,2.14585025587839,33.7832612603473,1.84037907281382,30.2364091749644,38.5395081308884
115621.328866555,33.6383678232024,33.9676895776134,1.76580558413558,1.88627920481852,30.1904806233854,37.7448985318414,34.0150106316529,2.12818259147869,33.8823403419671,1.84306397145438,30.3149682575276,38.5641480762854
116850.279173646,33.7371453019322,34.057581289879,1.7641214273004,1.88108111889798,30.2907813231613,37.8243812565967,34.1097371447309,2.10932718706399,33.9863932418521,1.84075585797034,30.4013654174908,38.608662232206
118079.229480737,33.8344304036278,34.1461688380355,1.76325498572386,1.87679091790961,30.3879598506104,37.9043778254605,34.1906477906909,2.08934216650412,34.0781131176546,1.83674160352484,30.4801657089585,38.6143782335324
119308.179787828,33.9302566960213,34.2334812753656,1.76318678527254,1.8733886687602,30.4820851743461,37.9848773763851,34.276391629436,2.07923533349748,34.1763585667071,1.83789557043836,30.5416360119761,38.6423789605711
120537.130094919,34.0246567476273,34.3195467715329,1.7638965725099,1.87085362221927,30.5732270136494,38.0658665294165,34.3607715624228,2.06072277347054,34.2685775202892,1.84057693755497,30.6335218347196,38.6658677239497
121766.08040201,34.1176621646477,34.4043926468917,1.76536341301911,1.86916429632173,30.6614557057674,38.1473295880159,34.4470301841486,2.05477493854904,34.365696480582,1.83879563265587,30.6960988861646,38.7144306634015
122995.030709101,34.2093036262535,34.4880454051715,1.76756579022936,1.86829856251247,30.7468420660973,38.2292487442458,34.5314349331682,2.04127044611516,34.461534247744,1.8456279123871,30.7797872260327,38.7458436423809
124223.981016192,34.2996109183253,34.5705307646278,1.77048170372311,1.86823373356113,30.8294572432894,38.3116042859662,34.6056489776387,2.03657474891995,34.5407702443472,1.84696695744246,30.8186005850364,38.7843356417144
125452.931323283,34.3886129657312,34.6518736877421,1.77408876606062,1.86894665228213,30.9093725712896,38.3943748041947,34.6841302046209,2.02706329845657,34.6262840701728,1.8499065833125,30.8817448295702,38.8329251736419
126681.881630374,34.4763378632146,34.7320984095531,1.77836429723428,1.87041378012313,30.9866594202746,38.4775373988316,34.7653324566478,2.02189810107202,34.7172999319612,1.85408107344529,30.9472836191458,38.8756626643973
127910.831937465,34.5628129049621,34.8112284646917,1.78328541595587,1.87261128473205,31.0613890483372,38.5610678810462,34.8450957967541,2.02256100559454,34.8038642179392,1.85438752450535,31.0075663061984,38.9272297896411
129139.782244556,34.648064612917,34.8892867131907,1.78882912708022,1.87551512567659,31.1336324556455,38.6449409707359,34.9203418279902,2.01376072593178,34.8873185473419,1.86436626844234,31.069959899347,38.9665221033576
130368.732551647,34.7321187638985,34.966295365135,1.79497240457545,1.87910113756642,31.2034602426438,38.7291304876262,34.998674583104,2.01818584998348,34.9754265751569,1.8663304963137,31.1205196513145,39.0430031706861
131597.682858738,34.8150004155871,35.0422760042126,1.8016922695599,1.88334510991483,31.2709424736835,38.8136095347417,35.0714071328708,2.01226730016485,35.0520801164086,1.87325817948101,31.1780885544694,39.0769103148387
132826.633165829,34.8967339314294,35.1172496102257,1.80896586303412,1.88822286316989,31.3361485472845,38.898350673167,35.1476465744548,2.01450453376675,35.1369159613408,1.88053444257115,31.2252823248372,39.1408709297408
134055.58347292,34.9773430045156,35.1912365806148,1.8167705130426,1.89371032044138,31.3991470740281,38.9833260872016,35.2138224283061,2.01247804075722,35.2074062056536,1.88708652248721,31.2721704444516,39.1847627343123
135284.533780011,35.0568506804776,35.2642567510477,1.82508379609923,1.89978357454735,31.4600057628883,39.0685077392072,35.2889395724955,2.01434988965183,35.292297702528,1.89470351586668,31.3175051981301,39.2406097960714
136513.484087102,35.1352793794552,35.3363294151213,1.83388359280309,1.90641895009933,31.5187913166095,39.153867513633,35.3614028627746,2.0111973759835,35.3697213532609,1.89936172352797,31.3864146720912,39.295287558458
137742.434394193,35.2126509171744,35.4074733432206,1.84314813765449,1.91359306043605,31.5755693365584,39.2393773498827,35.4307393010432,2.02005497043123,35.4434997075447,1.90821935076676,31.4221469307534,39.370348759711
138971.384701284,35.2889865251783,35.4777068005788,1.85285606315478,1.92128285930135,31.6304042372999,39.3250093638576,35.4970539056553,2.02546837870681,35.5140818022671,1.91897656210532,31.4527276617921,39.4292276822718
140200.335008375,35.3643068702515,35.5470475645768,1.86298643833698,1.92946568723947,31.6833591709926,39.410735958161,35.5696964885598,2.03157978365838,35.5936437474313,1.92861641915942,31.4984400917255,39.5009422054598
141429.285315466,35.4386320730738,35.6155129413214,1.87351880192729,1.93811931275088,31.7344959615529,39.4965299210899,35.6389308128501,2.0367241949544,35.6646700420648,1.93700293780536,31.5540951604771,39.5748488789742
142658.235622557,35.5119817261404,35.6831197815366,1.88443319038064,1.94722196831313,31.7838750484169,39.5823645146563,35.7030576470785,2.03964958096677,35.7365700936671,1.94463939847245,31.5874362840854,39.6202832392012
143887.185929648,35.58437491098,35.7498844958023,1.89571016106711,1.95675238142295,31.8315554396174,39.6682135519872,35.7680483693978,2.04664349007439,35.8066447929321,1.9511669441338,31.6255658339154,39.6813419471137
145116.136236739,35.6558302147047,35.815823069172,1.9073308109105,1.96668980085925,31.8775946738115,39.7540514645326,35.8364921892451,2.05438665383039,35.8787590511928,1.96349083602471,31.6569087770869,39.7537984118693
146345.08654383,35.7263657459197,35.8809510751986,1.91927679079693,1.9770140184013,31.9220487908159,39.8398533595813,35.8981107828801,2.06459536664441,35.9453114087262,1.97567498193045,31.6862234586608,39.8303953525049
147574.036850921,35.7959991500239,35.9452836893975,1.93153031608084,1.98770538626254,31.9649723101601,39.925595068635,35.9583978171426,2.07377789828713,36.00915419811,1.98877175483723,31.7210566733522,39.8933365474619
148802.987158012,35.8647476239259,36.0088357021737,1.9440741735186,1.99874483051988,32.0064182171211,40.0112531872262,36.0229099908,2.08317152574273,36.0794526132884,1.99868002922868,31.7619822143143,39.9625097753817
150031.937465103,35.9326279302033,36.0716215312366,1.95689172495792,2.01011386082998,32.0464379556824,40.0968051067907,36.0877269471082,2.09197627465818,36.1464402975575,2.00780986826207,31.7942980251535,40.0421677920332
151260.887772194,35.9996564107286,36.1336552335289,1.9699669081044,2.02179457673078,32.0850814278436,40.1822290392142,36.1465133604283,2.10422253874826,36.2100933175751,2.02220219843847,31.8120590133789,40.1042618728666
152489.838079285,36.0658489997855,36.1949505166897,1.98328423467603,2.03376967082687,32.1223969987053,40.2675040346742,36.2094053660241,2.11118223765393,36.2751017056656,2.02673219856306,31.8623979580747,40.1817014458866
153718.788386376,36.131221236697,36.2555207500747,1.99682878624379,2.04602242915434,32.1584315067585,40.352609993391,36.2719110677354,2.1216579911084,36.3398556450347,2.04731442510762,31.8890018882095,40.2530454955219
154947.738693467,36.1957882779882,36.3153789753531,2.0105862080404,2.05853672901327,32.1932302788222,40.4375276718841,36.3302604652997,2.13594117560924,36.4020321011764,2.05554509594631,31.9102832960922,40.3250354368466
156176.689000558,36.2595649091006,36.3745379167009,2.02454270100323,2.07129703454599,32.2268371490907,40.5222386843111,36.3826308772875,2.14709553284416,36.4583025273676,2.06856422362235,31.9356734155749,40.3940487095759
157405.639307649,36.3225655556804,36.4330099906078,2.0386850122989,2.08428839032678,32.2592944817772,40.6067254994384,36.4420968911592,2.15838239869975,36.5228915484445,2.07985563159724,31.9595034148827,40.4666155620688
158634.58961474,36.3848042944561,36.4908073153163,2.05300042455916,2.09749641321467,32.2906431968672,40.6909714337655,36.5052415946483,2.17244213857627,36.587275302894,2.09415463556771,31.9832379879432,40.5510097912899
159863.539921831,36.4462948637249,36.547941719908,2.06747674403911,2.11090728270527,32.3209227985248,40.7749606412911,36.5612039396384,2.18263645940563,36.6440815954717,2.1069407789556,32.0115461655129,40.6214930250341
161092.490228922,36.5070506734619,36.6044247530534,2.08210228789051,2.12450773000184,32.3501714057279,40.8586781003788,36.6134983066422,2.19854588165468,36.6990976797939,2.12207880002841,32.0280351270004,40.6961970230347
162321.440536013,36.5670848150705,36.6602676914398,2.09686587072508,2.13828502600901,32.3784257847376,40.942109598142,36.6685323556151,2.21393395927838,36.7565594216748,2.13511719192534,32.0462174511417,40.7739637244837
163550.390843104,36.6264100707861,36.7154815478914,2.11175679062576,2.15222696843617,32.4057213830433,41.0252417127394,36.7252595675311,2.22540975482146,36.8163971796194,2.15460804427344,32.0799965241247,40.8478838735781
164779.341150195,36.6850389227495,36.7700770791939,2.12676481474733,2.16632186818125,32.4320923644542,41.1080617939336,36.7731099986846,2.24207684396344,36.8669131780875,2.16759254710537,32.0926440632201,40.9159778228037
166008.291457286,36.7429835617622,36.8240647936381,2.14188016463242,2.18055853514958,32.4575716450389,41.1905579422373,36.8315131803812,2.25291117334761,36.9274556079568,2.18056148289814,32.1107291280233,40.9887590655138
167237.241764377,36.8002558957372,36.8774549582924,2.15709350135443,2.19492626364737,32.4821909296479,41.2727189869369,36.8874126707541,2.26891665549391,36.9866281969832,2.19159564232451,32.1322119960307,41.0743323594586
168466.192071468,36.8568675578572,36.9302576060173,2.17239591058552,2.20941481747481,32.5059807487783,41.3545344632564,36.9386759618698,2.28303637738816,37.0378580385388,2.20336015481632,32.1443718639621,41.1404537935322
169695.142378559,36.9128299144522,36.9824825422318,2.18777888767525,2.22401441482984,32.5289704955698,41.4359945888939,36.9899422882867,2.29857826186311,37.0933092925225,2.2239870521675,32.1559412901065,41.2130484724695
170924.09268565,36.9681540726072,37.0341393514422,2.20323432281401,2.238715713121,32.5511884627454,41.517090240139,37.0405200734059,2.30964366142496,37.1473141465818,2.23323821453645,32.1734893523262,41.2785223718503
172153.042992742,37.022850887512,37.0852374035432,2.2187544863452,2.25350979377555,32.5726618793337,41.5978129277528,37.0914372321111,2.325452163817,37.1970241278596,2.24979277908952,32.2013171806846,41.3708693792309
173381.993299833,37.076930969561,37.1357858599011,2.23433201428018,2.2683881471182,32.5934169470318,41.6781547727705,37.1415046055056,2.33756040346637,37.2513799425519,2.26244039972693,32.2155460489549,41.4319746643375
174610.943606924,37.1304046912158,37.1857936792272,2.2499598940619,2.28334265738534,32.6134788760873,41.7581084823671,37.1934150935007,2.35390695257462,37.3003777361271,2.27804639799742,32.2422146410684,41.515882210902
175839.893914015,37.1832821936368,37.2352696232501,2.26563145061524,2.29836558793055,32.6328719205961,41.8376673259041,37.2429114936216,2.3697039836782,37.3549125034384,2.29387049394003,32.2510136580346,41.5807308964214
177068.844221106,37.2355733930953,37.2842222621961,2.281340332715,2.31344956666875,32.6516194131302,41.916825111262,37.2882310537949,2.38494448601157,37.3988444137878,2.30978845800588,32.2574745846652,41.6568010394692
178297.794528197,37.2872879871727,37.3326599800834,2.29708049969682,2.32858757179835,32.6697437986228,41.9955761615439,37.3312441500101,2.40197399801023,37.4473957851703,2.32635217776223,32.2653907795225,41.7268281081919
179526.744835288,37.3384354607562,37.3805909798392,2.31284620853038,2.34377291783452,32.6872666674539,42.0739152922246,37.3800024457831,2.41833257700304,37.4946025664441,2.33672226698931,32.2683480845909,41.803247021671
180755.695142379,37.3890250918383,37.4280232882466,2.3286320012697,2.35899924197975,32.7042087876885,42.1518377888048,37.4347488167087,2.43003250544987,37.549052034564,2.35128837111662,32.3055868142574,41.8792675782451
181984.64544947,37.4390659571272,37.4749647607263,2.34443269289131,2.37426049085317,32.7205901364335,42.2293393850191,37.478808915317,2.44538074995177,37.595997361125,2.36922533542515,32.3268507396009,41.9488122838315
183213.595756561,37.4885669374762,37.5214230859617,2.36024335952684,2.38955090759459,32.7364299302861,42.3064162416374,37.5222574643659,2.46256291706813,37.6449322592449,2.38280020668287,32.3149707181417,42.0170099782517
