"cfu.m","predicted"
4340,0.162531594296698
4350,0.16289552856114
4360,0.163259415635141
4370,0.163623255527878
4380,0.163987048248527
4390,0.16435079380626
4400,0.16471449221025
4410,0.165078143469664
4420,0.165441747593668
4430,0.165805304591427
4440,0.166168814472101
4450,0.16653227724485
4460,0.16689569291883
4470,0.167259061503195
4480,0.167622383007098
4490,0.167985657439687
4500,0.16834888481011
4510,0.168712065127512
4520,0.169075198401035
4530,0.169438284639819
4540,0.169801323853002
4550,0.170164316049719
4560,0.170527261239102
4570,0.170890159430284
4580,0.17125301063239
4590,0.171615814854549
4600,0.171978572105882
4610,0.172341282395511
4620,0.172703945732555
4630,0.17306656212613
4640,0.173429131585351
4650,0.173791654119328
4660,0.174154129737171
4670,0.174516558447988
4680,0.174878940260882
4690,0.175241275184956
4700,0.17560356322931
4710,0.175965804403041
4720,0.176327998715244
4730,0.176690146175013
4740,0.177052246791438
4750,0.177414300573606
4760,0.177776307530604
4770,0.178138267671515
4780,0.17850018100542
4790,0.178862047541397
4800,0.179223867288524
4810,0.179585640255874
4820,0.179947366452519
4830,0.180309045887528
4840,0.180670678569968
4850,0.181032264508904
4860,0.181393803713398
4870,0.18175529619251
4880,0.182116741955297
4890,0.182478141010816
4900,0.182839493368118
4910,0.183200799036254
4920,0.183562058024274
4930,0.183923270341221
4940,0.184284435996141
4950,0.184645554998074
4960,0.18500662735606
4970,0.185367653079134
4980,0.185728632176331
4990,0.186089564656684
5000,0.18645045052922
5010,0.186811289802969
5020,0.187172082486954
5030,0.187532828590199
5040,0.187893528121723
5050,0.188254181090544
5060,0.188614787505678
5070,0.188975347376139
5080,0.189335860710937
5090,0.18969632751908
5100,0.190056747809576
5110,0.190417121591427
5120,0.190777448873637
5130,0.191137729665203
5140,0.191497963975123
5150,0.191858151812392
5160,0.192218293186002
5170,0.192578388104942
5180,0.192938436578202
5190,0.193298438614765
5200,0.193658394223616
5210,0.194018303413735
5220,0.1943781661941
5230,0.194737982573687
5240,0.195097752561471
5250,0.195457476166423
5260,0.195817153397512
5270,0.196176784263704
5280,0.196536368773965
5290,0.196895906937256
5300,0.197255398762538
5310,0.197614844258769
5320,0.197974243434903
5330,0.198333596299893
5340,0.198692902862691
5350,0.199052163132244
5360,0.199411377117499
5370,0.1997705448274
5380,0.200129666270887
5390,0.200488741456901
5400,0.200847770394378
5410,0.201206753092253
5420,0.201565689559457
5430,0.201924579804921
5440,0.202283423837573
5450,0.202642221666338
5460,0.203000973300139
5470,0.203359678747897
5480,0.20371833801853
5490,0.204076951120954
5500,0.204435518064084
5510,0.20479403885683
5520,0.205152513508103
5530,0.20551094202681
5540,0.205869324421854
5550,0.206227660702138
5560,0.206585950876563
5570,0.206944194954027
5580,0.207302392943424
5590,0.207660544853649
5600,0.208018650693592
5610,0.208376710472142
5620,0.208734724198184
5630,0.209092691880605
5640,0.209450613528284
5650,0.209808489150103
5660,0.210166318754937
5670,0.210524102351663
5680,0.210881839949152
5690,0.211239531556275
5700,0.211597177181901
5710,0.211954776834894
5720,0.21231233052412
5730,0.212669838258438
5740,0.213027300046709
5750,0.213384715897788
5760,0.21374208582053
5770,0.214099409823788
5780,0.214456687916412
5790,0.214813920107248
5800,0.215171106405143
5810,0.215528246818939
5820,0.215885341357478
5830,0.216242390029598
5840,0.216599392844134
5850,0.216956349809922
5860,0.217313260935793
5870,0.217670126230576
5880,0.218026945703099
5890,0.218383719362187
5900,0.218740447216661
5910,0.219097129275344
5920,0.219453765547052
5930,0.219810356040602
5940,0.220166900764807
5950,0.220523399728479
5960,0.220879852940427
5970,0.221236260409457
5980,0.221592622144375
5990,0.221948938153982
6000,0.222305208447079
6010,0.222661433032463
6020,0.22301761191893
6030,0.223373745115274
6040,0.223729832630284
6050,0.224085874472751
6060,0.22444187065146
6070,0.224797821175196
6080,0.225153726052741
6090,0.225509585292874
6100,0.225865398904374
6110,0.226221166896015
6120,0.226576889276571
6130,0.226932566054811
6140,0.227288197239506
6150,0.22764378283942
6160,0.227999322863318
6170,0.228354817319962
6180,0.228710266218111
6190,0.229065669566523
6200,0.229421027373952
6210,0.229776339649152
6220,0.230131606400873
6230,0.230486827637863
6240,0.230842003368868
6250,0.231197133602632
6260,0.231552218347897
6270,0.231907257613402
6280,0.232262251407885
6290,0.232617199740079
6300,0.232972102618718
6310,0.233326960052532
6320,0.23368177205025
6330,0.234036538620596
6340,0.234391259772296
6350,0.23474593551407
6360,0.235100565854637
6370,0.235455150802715
6380,0.235809690367018
6390,0.236164184556259
6400,0.236518633379148
6410,0.236873036844393
6420,0.237227394960701
6430,0.237581707736774
6440,0.237935975181314
6450,0.23829019730302
6460,0.23864437411059
6470,0.238998505612717
6480,0.239352591818095
6490,0.239706632735413
6500,0.240060628373361
6510,0.240414578740622
6520,0.240768483845882
6530,0.241122343697821
6540,0.241476158305119
6550,0.241829927676452
6560,0.242183651820496
6570,0.242537330745922
6580,0.242890964461402
6590,0.243244552975602
6600,0.24359809629719
6610,0.243951594434828
6620,0.244305047397178
6630,0.2446584551929
6640,0.24501181783065
6650,0.245365135319082
6660,0.245718407666851
6670,0.246071634882605
6680,0.246424816974994
6690,0.246777953952662
6700,0.247131045824255
6710,0.247484092598413
6720,0.247837094283775
6730,0.248190050888979
6740,0.24854296242266
6750,0.24889582889345
6760,0.24924865030998
6770,0.249601426680878
6780,0.249954158014771
6790,0.250306844320282
6800,0.250659485606032
6810,0.251012081880642
6820,0.251364633152728
6830,0.251717139430906
6840,0.252069600723788
6850,0.252422017039986
6860,0.252774388388108
6870,0.253126714776759
6880,0.253478996214545
6890,0.253831232710067
6900,0.254183424271924
6910,0.254535570908715
6920,0.254887672629034
6930,0.255239729441475
6940,0.255591741354628
6950,0.255943708377083
6960,0.256295630517426
6970,0.256647507784242
6980,0.256999340186111
6990,0.257351127731615
7000,0.257702870429332
7010,0.258054568287836
7020,0.258406221315702
7030,0.2587578295215
7040,0.259109392913799
7050,0.259460911501168
7060,0.259812385292169
7070,0.260163814295366
7080,0.260515198519319
7090,0.260866537972586
7100,0.261217832663723
7110,0.261569082601284
7120,0.261920287793821
7130,0.262271448249883
7140,0.262622563978016
7150,0.262973634986767
7160,0.263324661284678
7170,0.26367564288029
7180,0.264026579782141
7190,0.264377471998768
7200,0.264728319538705
7210,0.265079122410483
7220,0.265429880622634
7230,0.265780594183684
7240,0.266131263102159
7250,0.266481887386582
7260,0.266832467045475
7270,0.267183002087356
7280,0.267533492520743
7290,0.267883938354149
7300,0.268234339596088
7310,0.26858469625507
7320,0.268935008339602
7330,0.269285275858192
7340,0.269635498819342
7350,0.269985677231555
7360,0.27033581110333
7370,0.270685900443164
7380,0.271035945259552
7390,0.271385945560988
7400,0.271735901355963
7410,0.272085812652964
7420,0.272435679460479
7430,0.272785501786992
7440,0.273135279640985
7450,0.273485013030939
7460,0.273834701965331
7470,0.274184346452637
7480,0.27453394650133
7490,0.274883502119882
7500,0.275233013316763
7510,0.275582480100439
7520,0.275931902479376
7530,0.276281280462036
7540,0.27663061405688
7550,0.276979903272366
7560,0.277329148116952
7570,0.277678348599091
7580,0.278027504727235
7590,0.278376616509834
7600,0.278725683955337
7610,0.279074707072188
7620,0.279423685868831
7630,0.279772620353708
7640,0.280121510535258
7650,0.280470356421918
7660,0.280819158022123
7670,0.281167915344305
7680,0.281516628396896
7690,0.281865297188324
7700,0.282213921727015
7710,0.282562502021393
7720,0.282911038079881
7730,0.283259529910899
7740,0.283607977522864
7750,0.283956380924192
7760,0.284304740123297
7770,0.284653055128589
7780,0.28500132594848
7790,0.285349552591374
7800,0.285697735065679
7810,0.286045873379795
7820,0.286393967542125
7830,0.286742017561067
7840,0.287090023445017
7850,0.28743798520237
7860,0.287785902841518
7870,0.28813377637085
7880,0.288481605798756
7890,0.288829391133621
7900,0.289177132383828
7910,0.28952482955776
7920,0.289872482663796
7930,0.290220091710312
7940,0.290567656705685
7950,0.290915177658287
7960,0.29126265457649
7970,0.291610087468662
7980,0.29195747634317
7990,0.292304821208379
8000,0.292652122072651
8010,0.292999378944347
8020,0.293346591831824
8030,0.29369376074344
8040,0.294040885687547
8050,0.294387966672499
8060,0.294735003706645
8070,0.295081996798332
8080,0.295428945955906
8090,0.29577585118771
8100,0.296122712502087
8110,0.296469529907375
8120,0.296816303411911
8130,0.29716303302403
8140,0.297509718752066
8150,0.297856360604348
8160,0.298202958589207
8170,0.298549512714967
8180,0.298896022989955
8190,0.299242489422491
8200,0.299588912020898
8210,0.299935290793491
8220,0.300281625748589
8230,0.300627916894504
8240,0.300974164239548
8250,0.301320367792032
8260,0.301666527560262
8270,0.302012643552545
8280,0.302358715777184
8290,0.30270474424248
8300,0.303050728956733
8310,0.303396669928239
8320,0.303742567165293
8330,0.30408842067619
8340,0.304434230469219
8350,0.304779996552669
8360,0.305125718934826
8370,0.305471397623977
8380,0.305817032628402
8390,0.306162623956382
8400,0.306508171616197
8410,0.306853675616121
8420,0.307199135964428
8430,0.307544552669392
8440,0.307889925739282
8450,0.308235255182365
8460,0.308580541006908
8470,0.308925783221174
8480,0.309270981833424
8490,0.309616136851919
8500,0.309961248284915
8510,0.310306316140668
8520,0.310651340427431
8530,0.310996321153456
8540,0.31134125832699
8550,0.311686151956283
8560,0.312031002049577
8570,0.312375808615116
8580,0.312720571661141
8590,0.31306529119589
8600,0.313409967227601
8610,0.313754599764507
8620,0.31409918881484
8630,0.314443734386832
8640,0.314788236488711
8650,0.315132695128702
8660,0.31547711031503
8670,0.315821482055917
8680,0.316165810359583
8690,0.316510095234245
8700,0.31685433668812
8710,0.317198534729421
8720,0.31754268936636
8730,0.317886800607147
8740,0.318230868459989
8750,0.318574892933091
8760,0.318918874034658
8770,0.319262811772889
8780,0.319606706155985
8790,0.319950557192143
8800,0.320294364889558
8810,0.320638129256423
8820,0.320981850300928
8830,0.321325528031264
8840,0.321669162455616
8850,0.322012753582169
8860,0.322356301419107
8870,0.32269980597461
8880,0.323043267256856
8890,0.323386685274023
8900,0.323730060034284
8910,0.324073391545812
8920,0.324416679816778
8930,0.324759924855349
8940,0.325103126669693
8950,0.325446285267972
8960,0.32578940065835
8970,0.326132472848987
8980,0.32647550184804
8990,0.326818487663666
9000,0.327161430304018
9010,0.327504329777248
9020,0.327847186091507
9030,0.328189999254941
9040,0.328532769275697
9050,0.328875496161919
9060,0.329218179921748
9070,0.329560820563323
9080,0.329903418094782
9090,0.330245972524261
9100,0.330588483859893
9110,0.330930952109809
9120,0.331273377282139
9130,0.33161575938501
9140,0.331958098426547
9150,0.332300394414874
9160,0.332642647358112
9170,0.33298485726438
9180,0.333327024141794
9190,0.33366914799847
9200,0.334011228842522
9210,0.334353266682059
9220,0.334695261525191
9230,0.335037213380025
9240,0.335379122254666
9250,0.335720988157215
9260,0.336062811095775
9270,0.336404591078444
9280,0.336746328113319
9290,0.337088022208494
9300,0.337429673372062
9310,0.337771281612113
9320,0.338112846936737
9330,0.338454369354019
9340,0.338795848872044
9350,0.339137285498895
9360,0.339478679242652
9370,0.339820030111393
9380,0.340161338113195
9390,0.340502603256132
9400,0.340843825548277
9410,0.3411850049977
9420,0.341526141612469
9430,0.34186723540065
9440,0.342208286370308
9450,0.342549294529505
9460,0.3428902598863
9470,0.343231182448753
9480,0.343572062224919
9490,0.343912899222852
9500,0.344253693450605
9510,0.344594444916228
9520,0.344935153627767
9530,0.345275819593271
9540,0.345616442820782
9550,0.345957023318342
9560,0.346297561093993
9570,0.34663805615577
9580,0.346978508511711
9590,0.34731891816985
9600,0.347659285138217
9610,0.347999609424844
9620,0.348339891037758
9630,0.348680129984985
9640,0.349020326274549
9650,0.349360479914471
9660,0.349700590912772
9670,0.350040659277469
9680,0.350380685016578
9690,0.350720668138113
9700,0.351060608650085
9710,0.351400506560505
9720,0.351740361877381
9730,0.352080174608717
9740,0.352419944762518
9750,0.352759672346785
9760,0.353099357369519
9770,0.353438999838717
9780,0.353778599762375
9790,0.354118157148486
9800,0.354457672005042
9810,0.354797144340034
9820,0.355136574161448
9830,0.355475961477271
9840,0.355815306295485
9850,0.356154608624074
9860,0.356493868471017
9870,0.35683308584429
9880,0.357172260751872
9890,0.357511393201733
9900,0.357850483201848
9910,0.358189530760185
9920,0.358528535884712
9930,0.358867498583395
9940,0.359206418864198
9950,0.359545296735083
9960,0.359884132204008
9970,0.360222925278933
9980,0.360561675967812
9990,0.360900384278601
10000,0.361239050219249
10010,0.361577673797708
10020,0.361916255021926
10030,0.362254793899847
10040,0.362593290439416
10050,0.362931744648575
10060,0.363270156535264
10070,0.363608526107421
10080,0.36394685337298
10090,0.364285138339878
10100,0.364623381016045
10110,0.364961581409411
10120,0.365299739527904
10130,0.365637855379451
10140,0.365975928971976
10150,0.3663139603134
10160,0.366651949411643
10170,0.366989896274624
10180,0.367327800910259
10190,0.367665663326462
10200,0.368003483531144
10210,0.368341261532217
10220,0.368678997337589
10230,0.369016690955165
10240,0.36935434239285
10250,0.369691951658546
10260,0.370029518760153
10270,0.370367043705571
10280,0.370704526502694
10290,0.371041967159418
10300,0.371379365683635
10310,0.371716722083235
10320,0.372054036366108
10330,0.372391308540138
10340,0.372728538613212
10350,0.373065726593211
10360,0.373402872488016
10370,0.373739976305505
10380,0.374077038053557
10390,0.374414057740044
10400,0.37475103537284
10410,0.375087970959815
10420,0.375424864508839
10430,0.375761716027778
10440,0.376098525524497
10450,0.376435293006859
10460,0.376772018482726
10470,0.377108701959955
10480,0.377445343446404
10490,0.377781942949928
10500,0.37811850047838
10510,0.378455016039612
10520,0.378791489641472
10530,0.379127921291808
10540,0.379464310998464
10550,0.379800658769286
10560,0.380136964612113
10570,0.380473228534785
10580,0.38080945054514
10590,0.381145630651013
10600,0.381481768860237
10610,0.381817865180645
10620,0.382153919620066
10630,0.382489932186328
10640,0.382825902887256
10650,0.383161831730674
10660,0.383497718724404
10670,0.383833563876267
10680,0.384169367194079
10690,0.384505128685657
10700,0.384840848358815
10710,0.385176526221365
10720,0.385512162281117
10730,0.38584775654588
10740,0.38618330902346
10750,0.386518819721661
10760,0.386854288648285
10770,0.387189715811133
10780,0.387525101218004
10790,0.387860444876694
10800,0.388195746794997
10810,0.388531006980706
10820,0.388866225441613
10830,0.389201402185506
10840,0.389536537220171
10850,0.389871630553394
10860,0.390206682192958
10870,0.390541692146643
10880,0.390876660422229
10890,0.391211587027493
10900,0.391546471970211
10910,0.391881315258155
10920,0.392216116899097
10930,0.392550876900806
10940,0.392885595271051
10950,0.393220272017596
10960,0.393554907148205
10970,0.393889500670639
10980,0.39422405259266
10990,0.394558562922024
11000,0.394893031666488
11010,0.395227458833805
11020,0.395561844431727
11030,0.395896188468006
11040,0.396230490950388
11050,0.39656475188662
11060,0.396898971284447
11070,0.397233149151611
11080,0.397567285495853
11090,0.397901380324911
11100,0.398235433646521
11110,0.39856944546842
11120,0.398903415798338
11130,0.399237344644008
11140,0.399571232013159
11150,0.399905077913516
11160,0.400238882352807
11170,0.400572645338753
11180,0.400906366879076
11190,0.401240046981496
11200,0.401573685653729
11210,0.401907282903493
11220,0.402240838738499
11230,0.40257435316646
11240,0.402907826195087
11250,0.403241257832085
11260,0.403574648085163
11270,0.403907996962023
11280,0.404241304470368
11290,0.404574570617899
11300,0.404907795412312
11310,0.405240978861306
11320,0.405574120972574
11330,0.40590722175381
11340,0.406240281212703
11350,0.406573299356942
11360,0.406906276194216
11370,0.407239211732207
11380,0.407572105978601
11390,0.407904958941076
11400,0.408237770627314
11410,0.408570541044992
11420,0.408903270201784
11430,0.409235958105364
11440,0.409568604763405
11450,0.409901210183575
11460,0.410233774373543
11470,0.410566297340974
11480,0.410898779093533
11490,0.411231219638882
11500,0.411563618984681
11510,0.411895977138588
11520,0.41222829410826
11530,0.412560569901352
11540,0.412892804525515
11550,0.413224997988402
11560,0.413557150297659
11570,0.413889261460936
11580,0.414221331485876
11590,0.414553360380124
11600,0.414885348151319
11610,0.415217294807102
11620,0.415549200355111
11630,0.415881064802979
11640,0.416212888158343
11650,0.416544670428832
11660,0.416876411622078
11670,0.417208111745708
11680,0.417539770807349
11690,0.417871388814624
11700,0.418202965775157
11710,0.418534501696567
11720,0.418865996586473
11730,0.419197450452492
11740,0.419528863302239
11750,0.419860235143327
11760,0.420191565983367
11770,0.420522855829968
11780,0.420854104690737
11790,0.42118531257328
11800,0.4215164794852
11810,0.421847605434099
11820,0.422178690427577
11830,0.422509734473232
11840,0.422840737578659
11850,0.423171699751453
11860,0.423502620999207
11870,0.42383350132951
11880,0.424164340749951
11890,0.424495139268117
11900,0.424825896891592
11910,0.42515661362796
11920,0.425487289484801
11930,0.425817924469694
11940,0.426148518590217
11950,0.426479071853946
11960,0.426809584268453
11970,0.42714005584131
11980,0.427470486580088
11990,0.427800876492353
12000,0.428131225585673
12010,0.428461533867611
12020,0.428791801345729
12030,0.429122028027589
12040,0.429452213920747
12050,0.429782359032763
12060,0.430112463371189
12070,0.430442526943579
12080,0.430772549757484
12090,0.431102531820454
12100,0.431432473140036
12110,0.431762373723774
12120,0.432092233579214
12130,0.432422052713896
12140,0.432751831135361
12150,0.433081568851146
12160,0.433411265868788
12170,0.433740922195822
12180,0.434070537839779
12190,0.43440011280819
12200,0.434729647108585
12210,0.435059140748489
12220,0.435388593735428
12230,0.435718006076925
12240,0.436047377780502
12250,0.436376708853678
12260,0.436705999303971
12270,0.437035249138895
12280,0.437364458365967
12290,0.437693626992696
12300,0.438022755026594
12310,0.438351842475169
12320,0.438680889345927
12330,0.439009895646373
12340,0.43933886138401
12350,0.439667786566339
12360,0.439996671200859
12370,0.440325515295066
12380,0.440654318856458
12390,0.440983081892526
12400,0.441311804410764
12410,0.44164048641866
12420,0.441969127923702
12430,0.442297728933378
12440,0.442626289455171
12450,0.442954809496563
12460,0.443283289065036
12470,0.443611728168068
12480,0.443940126813136
12490,0.444268485007715
12500,0.444596802759278
12510,0.444925080075298
12520,0.445253316963243
12530,0.445581513430581
12540,0.445909669484778
12550,0.446237785133298
